rastr,decstr,st_pmra,st_pmraerr1,st_pmralim,st_pmdec,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeplim,pl_rade,pl_radeerr1,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmaglim,st_dist,st_distlim,st_teff,st_tefferr1,st_tefflim,st_logg,st_loggerr1,st_logglim,st_raderr1,st_radlim,tfopwg_disp_APC,tfopwg_disp_CP,tfopwg_disp_FA,tfopwg_disp_FP,tfopwg_disp_KP,tfopwg_disp_PC
30719.26,-77.59243611111111,117.721,0.081,0.0,-24.565,0.0,2458607.351,0.00308,0,51.1701501,0.0001962,0,6.6641048,0.2877187,0,851.4547808,36.121876,0,2.9366826,0.26575,0,11.2148229,466.7322968,9.4091,0.006,0,98.2855,0,5599.0,187.0,0,4.46138,0.26998,0,0.0456583,0,0.0,0.0,0.0,0.0,0.0,1.0
69338.83,-30.20918611111111,3.226,0.082,0.0,-16.323,0.0,2458663.023,0.004563,0,11.1296441,6.03e-05,0,7.0473822,0.3110119,0,951.6169809,60.711002,0,12.8402271,0.8162001,0,1255.681716,1518.237249,9.3781,0.007,0,338.831,0,5785.0,189.0,0,4.344,2.00356,0,0.174417,0,0.0,0.0,0.0,0.0,0.0,1.0
64731.48,-59.07727222222223,4.297,0.037,0.0,-207.409,0.0,2460106.338,0.000382,0,9.4496506,2.8e-06,0,2.021,0.027,0,19750.0,16.7663,0,17.0216,1.10249,0,38.5799,694.0,9.7825,0.006,0,98.8783,0,5509.0,186.0,0,4.39758,2.00408,0,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0
16550.36,-63.97296111111111,10.845,0.035,0.0,-0.499,0.0,2460201.639,0.000127,0,2.8493825,3e-07,0,3.567,0.053,0,8049.0,25.0232,0,16.3869,0.734704,0,2005.83,1864.0,10.3157,0.006,0,364.411,0,6900.0,,0,4.438,,0,0.08,0,0.0,0.0,0.0,0.0,1.0,0.0
71829.84,-47.065525,2.224,0.286,0.0,-14.604,0.0,2460149.536,0.001995,0,2.0685633,4e-06,0,0.373,0.065,0,502.0,169.202,0,3.89739,0.417306,0,24.409,619.0,9.6652,0.006,0,128.491,0,5687.9,76.0,0,4.6,0.12,0,0.07,0,1.0,0.0,0.0,0.0,0.0,0.0
68325.34,-40.75751666666667,24.978,0.089,0.0,-71.79,0.0,2458654.253,0.003078,0,0.540933,0.000107,0,1.674337,0.329757,0,257.347459,27.641214,0,2.28501,0.57323,0,,,9.7345,0.006,0,133.171,0,5525.0,186.0,0,4.25342,0.29667,0,0.16458,0,0.0,0.0,0.0,1.0,0.0,0.0
9149.03,-77.97631666666666,107.847,0.045,0.0,30.732,0.0,2460177.2,0.001332,0,4.1150576,5.6e-06,0,1.08,0.323,0,487.0,50.8548,0,2.30057,0.16833,0,77.3573,826.0,9.478,0.006,0,82.1733,0,5394.0,185.0,0,4.50942,0.276077,0,0.05,0,0.0,1.0,0.0,0.0,0.0,0.0
55333.32,-82.94378611111111,-89.125,0.041,0.0,-9.6,0.0,2458629.392,0.001492,0,10.0665238,2.37e-05,0,2.4023189,0.1599323,0,839.9044871,47.550835,0,2.7272824,0.2128311,0,54.8791715,694.1792631,9.0689,0.006,0,61.1201,0,5552.0,187.0,0,4.61783,0.263463,0,0.0453065,0,0.0,0.0,0.0,0.0,0.0,1.0
71040.94,-46.43796944444445,-3.457,0.124,0.0,-100.891,0.0,2458656.668,0.001185,0,6.4438657,1.65e-05,0,1.9309449,0.3014965,0,1121.951228,76.157646,0,2.460344,1.638728,0,60.831305,712.2812841,10.0059,0.006,0,68.0726,0,4803.0,178.0,0,4.52079,2.00348,0,0.0567035,0,0.0,1.0,0.0,0.0,0.0,0.0
71040.94,-46.43796944444445,-3.457,0.124,0.0,-100.891,0.0,2458664.49,0.001696,0,12.2265595,2.69e-05,0,2.1904379,0.4219775,0,1206.369329,86.60944,0,2.6014766,1.7533404,0,25.8970378,575.3502049,10.0059,0.006,0,68.0726,0,4803.0,178.0,0,4.52079,2.00348,0,0.0567035,0,0.0,1.0,0.0,0.0,0.0,0.0
68728.02,-49.932649999999995,7.315,0.037,0.0,-0.862,0.0,2458654.348,0.002094,0,2.160344,0.000276,0,1.828854,0.14481,0,19357.99299,1487.6189,0,22.503541,17.500204,0,,,13.2851,0.006,0,639.004,0,5780.0,,0,4.32928,,0,,0,0.0,0.0,0.0,0.0,1.0,0.0
68423.16,-53.106658333333336,3.99,0.054,0.0,-37.19,0.0,2458657.833,0.001239,0,4.606184,0.000392,0,3.121643,0.078877,0,13793.03487,1031.5532,0,12.962219,0.582183,0,,,11.9707,0.006,0,353.891,0,5670.0,,0,4.3925,,0,,0,0.0,0.0,0.0,0.0,1.0,0.0
69281.28,-58.420649999999995,3.125,0.031,0.0,6.146,0.0,2458656.988,0.000501,0,3.1316735,3.3e-06,0,2.4579197,0.0815638,0,14915.69437,307.91364,0,9.4995191,0.3442331,0,148.6544991,890.5622134,13.1686,0.006,0,263.609,0,4351.0,167.0,0,4.438,,0,,0,0.0,0.0,0.0,0.0,1.0,0.0
68255.94,-48.86148611111111,11.096,0.044,0.0,-5.764,0.0,2458656.633,0.001251,0,3.180362,0.000247,0,2.111521,0.106258,0,21192.46332,682.47424,0,13.446487,0.600679,0,,,13.2887,0.006,0,535.383,0,5498.0,,0,4.47934,,0,,0,0.0,0.0,0.0,0.0,1.0,0.0
69475.01,-31.139875,-16.778,0.108,0.0,-31.803,0.0,2460147.379,0.000256,0,2.9776446,8e-07,0,2.962,0.099,0,13022.0,123.052,0,14.4339,0.765765,0,758.324,1461.0,10.4293,0.006,0,197.996,0,5703.0,188.0,0,4.25824,0.298282,0,0.06,0,0.0,0.0,0.0,0.0,1.0,0.0
75307.98,-33.86425,26.376,0.078,0.0,-44.947,0.0,2460176.993,0.000449,0,3.9502008,2.6e-06,0,4.444,0.046,0,13914.0,95.9899,0,20.5357,0.899664,0,1009.38,1570.0,9.6433,0.006,0,211.211,0,6153.0,,0,4.18077,,0,0.07,0,0.0,0.0,0.0,0.0,1.0,0.0
69474.85,-31.138672222222223,,,,,,2458655.579,0.000532,0,2.9776152,9.78e-05,0,3.25697,0.030226,0,43218.11168,416.72778,0,26.88423,0.196978,0,873.27,1386.5,15.7114,0.023,0,,0,5740.0,,0,4.29219,,0,,0,0.0,0.0,0.0,1.0,0.0,0.0
67244.2,-57.54061111111111,-27.094,0.052,0.0,-30.897,0.0,2458655.394,0.000376,0,3.5544026,2e-06,0,2.0550535,0.0377042,0,10164.87534,290.74887,0,13.200677,0.7620152,0,515.0014435,1214.987644,11.5803,0.006,0,290.198,0,5639.0,188.0,0,4.37172,2.00387,0,0.0591758,0,0.0,0.0,0.0,0.0,1.0,0.0
18150.55,-71.08600277777778,1.679,0.043,0.0,32.797,0.0,2459211.732,0.002195,0,12.8379689,0.0031236,0,9.8464123,0.1878411,0,10539.01928,361.00934,0,25.4886382,1.376776,0,374.129,1225.0,11.7106,0.006,0,703.878,0,5765.0,189.0,0,4.34773,2.00358,0,0.11699,0,0.0,0.0,0.0,1.0,0.0,0.0
68996.26,-48.335058333333336,3.827,0.058,0.0,4.878,0.0,2459036.473,0.001293,0,3.9228016,1.22e-05,0,1.8736007,0.0798146,0,31510.90049,1047.8658,0,13.3368705,0.4312808,0,91.167589,788.0973496,13.6699,0.006,0,300.67,0,4444.0,168.0,0,4.438,,0,,0,0.0,1.0,0.0,0.0,0.0,0.0
74582.64,-71.98973333333333,20.031,0.042,0.0,42.175,0.0,2458662.653,0.003188,0,13.9428705,5.85e-05,0,3.7522756,0.6019145,0,1015.395543,87.93079,0,2.4233421,1.1757723,0,28.0927293,587.1759148,10.6339,0.006,0,107.356,0,5206.0,183.0,0,4.63095,0.280579,0,0.0479724,0,0.0,0.0,0.0,0.0,0.0,1.0
74393.09,-64.5503,-99.737,0.023,0.0,-59.95,0.0,2458654.25,0.000554,0,0.6047392,5.6e-06,0,1.0403847,0.2214539,0,1027.683348,64.46101,0,1.8625587,1.4926332,0,528.0253155,1222.59731,11.1186,0.007,0,61.4592,0,4046.0,170.0,0,4.60963,0.230678,0,0.0172756,0,0.0,1.0,0.0,0.0,0.0,0.0
70712.09,-54.66973055555555,5.382,0.051,0.0,-38.112,0.0,2458654.163,0.000119,0,2.5495611,7e-07,0,2.6173308,0.0193336,0,14921.40219,81.960434,0,12.9171288,0.6510275,0,757.1284067,1337.864515,11.2474,0.006,0,248.46,0,5659.0,,0,4.44653,,0,0.0519397,0,0.0,0.0,0.0,0.0,1.0,0.0
41714.59,-87.90378611111112,-22.788,0.032,0.0,9.977,0.0,2458654.103,0.000206,0,1.6062693,1e-06,0,1.9561305,0.0446816,0,16725.30193,216.14401,0,12.6436029,0.3239791,0,844.2700581,1374.801814,13.461,0.006,0,463.683,0,5192.0,182.0,0,4.4617,2.00368,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
73662.88,-55.53771388888889,424.414,0.073,0.0,-1230.62,0.0,2458654.103,0.000362,0,0.5182425,4.2e-06,0,0.8565249,0.0753501,0,831.8920424,40.76848,0,1.3485121,0.0900143,0,255.1405815,1019.329598,10.1165,0.007,0,20.373,0,3325.0,102.0,0,4.88693,0.098941,0,0.0117402,0,0.0,1.0,0.0,0.0,0.0,0.0
67948.68,-54.612072222222224,-1.479,0.049,0.0,-2.677,0.0,2458656.38,0.00199,0,3.1644075,1.22e-05,0,2.0576293,0.2198119,0,5603.463547,592.0081,0,14.8814743,1.1265037,0,2206.155048,1747.949001,13.1284,0.006,0,1179.27,0,6519.0,194.0,0,4.22068,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
76070.76,-25.903280555555558,3.479,0.063,0.0,-10.313,0.0,2458328.084,0.000439,0,3.0440541,4.3e-06,0,2.5984575,0.0611654,0,22236.01654,490.51093,0,12.1086799,0.2679916,0,315.9871326,1075.318454,13.163,0.01,0,421.855,0,5523.0,,0,4.52192,,0,,0,0.0,0.0,0.0,0.0,1.0,0.0
66328.4,-51.78542777777778,-270.293,0.107,0.0,-69.552,0.0,2458654.061,0.001219,0,3.9652485,1.22e-05,0,1.0112593,0.5740471,0,3680.754444,458.06815,0,1.2305102,1.0583848,0,5.2829448,386.6684768,12.7067,0.007,0,25.559,0,3296.0,64.0,0,4.96636,0.407584,0,0.0059812,0,0.0,0.0,0.0,0.0,0.0,1.0
67713.7,-39.88823055555555,-5.214,1.083,0.0,-5.918,0.0,2458654.026,0.002567,0,2.98278,0.000442,0,3.109528,0.110696,0,6136.231662,315.89865,0,11.467011,11.475316,0,,,11.5247,0.006,0,354.05,0,6027.0,192.0,0,4.29978,2.0042,0,1.23975,0,0.0,0.0,0.0,0.0,0.0,1.0
19986.19,-79.18452222222223,-10.282,0.042,0.0,45.685,0.0,2458626.086,0.003152,0,16.3469053,5.04e-05,0,3.5865698,0.2242998,0,2212.425725,107.20914,0,3.5059571,0.3785092,0,8.9995944,441.7489067,11.8835,0.006,0,100.248,0,4310.0,173.0,0,4.57345,0.230511,0,0.0616131,0,0.0,0.0,0.0,0.0,0.0,1.0
71237.33,-86.67718888888889,-82.691,0.045,0.0,-290.716,0.0,2458627.916,0.002201,0,12.9802953,3.43e-05,0,2.5034417,0.8578907,0,2407.260867,199.78712,0,2.4241912,1.6760336,0,4.7341229,376.2093904,12.0936,0.007,0,68.9109,0,3614.0,64.0,0,4.81257,0.359456,0,0.0146852,0,0.0,0.0,0.0,0.0,0.0,1.0
64533.77,-60.2526,1.031,0.04,0.0,-17.577,0.0,2458653.973,0.00013,0,1.3484961,6e-07,0,2.4074261,0.0218727,0,18463.76367,122.78925,0,15.8824638,0.8602182,0,2706.960623,1839.671304,12.2851,0.006,0,494.182,0,6346.0,,0,4.38484,,0,0.061613,0,0.0,0.0,0.0,0.0,1.0,0.0
18625.3,-58.464336111111116,1.584,1.171,0.0,17.711,0.0,2460041.175,0.00086,0,3.2541181,8e-07,0,4.341,0.018,0,13620.0,0.118046,0,14.9476,,0,1436.45,,11.6577,0.006,0,444.066,0,6102.0,193.0,0,4.28649,2.00486,0,,0,1.0,0.0,0.0,0.0,0.0,0.0
73336.76,-87.43150555555556,16.867,0.035,0.0,-14.683,0.0,2458655.291,0.000741,0,3.7178828,4.1e-06,0,5.5277827,0.1120406,0,4864.840513,79.77315,0,14.6986197,0.8573183,0,1925.142617,1689.411619,12.2303,0.006,0,736.397,0,5818.0,190.0,0,4.33787,2.00353,0,0.106131,0,0.0,0.0,0.0,0.0,0.0,1.0
57120.24,-75.50651111111111,-5.338,0.041,0.0,-9.267,0.0,2458630.772,0.0028,0,9.30992,0.00209,0,3.464,0.232,0,2220.0,1.39456,0,14.2968,0.777875,0,215.208,1067.0,9.4142,0.006,0,416.25,0,6907.0,135.5,0,3.63,0.09,0,0.14,0,0.0,0.0,0.0,1.0,0.0,0.0
65354.73,-75.69904444444445,-23.549,0.047,0.0,-45.079,0.0,2458626.39,0.00222,0,1.15395,0.00017,0,2.236,0.103,0,1550.0,1.67219,0,5.48364,0.324737,0,3534.3,2148.0,10.4613,0.006,0,240.901,0,6093.0,131.0,0,4.2,0.08,0,0.07,0,0.0,0.0,1.0,0.0,0.0,0.0
54922.33,-51.11401111111111,-10.161,0.125,0.0,-5.871,0.0,2458643.103,0.00488,0,4.73703,0.00453,0,3.902,0.481,0,2410.0,1380.87,0,25.7144,10.2479,0,53821.0,4243.0,10.3918,0.01,0,778.127,0,11600.0,368.2,0,4.13,0.07,0,0.13,0,0.0,0.0,0.0,1.0,0.0,0.0
75171.71,-24.312625,1.053,0.052,0.0,-9.881,0.0,2458326.127,0.000478,0,2.76676,2.5e-06,0,2.6872178,0.0726354,0,14947.43878,290.84625,0,12.2867389,0.3063938,0,505.8840075,1209.574123,13.2366,0.007,0,513.011,0,5346.0,,0,4.48823,,0,,0,0.0,0.0,0.0,0.0,1.0,0.0
58083.92,-67.41116666666667,5.989,0.034,0.0,2.514,0.0,2458628.963,0.0022,0,2.19296,0.0003,0,4.586,0.079,0,4933.74,704.212,0,22.7769,8.69015,0,31883.5,3722.0,10.0196,0.006,0,566.502,0,7009.8,184.2,0,3.6,0.61,0,0.16,0,0.0,0.0,0.0,1.0,0.0,0.0
53304.27,-55.974069444444446,-4.775,0.076,0.0,-15.261,0.0,2459359.555,0.003007,0,1.725841,1.65e-05,0,3.674,0.322,0,2710.0,181.13,0,15.0024,3.57813,0,50469.2,4175.0,9.3529,0.006,0,321.671,0,7348.0,133.8,0,3.9,0.09,0,0.09,0,0.0,0.0,0.0,0.0,0.0,1.0
52085.49,-63.36571388888889,-49.039,0.037,0.0,-21.072,0.0,2458601.381,0.00061,0,1.1923,3e-05,0,3.119,0.024,0,3730.0,297.774,0,30.666,4.10377,0,40771.2,3958.0,9.0039,0.006,0,209.919,0,6534.0,136.4,0,3.95,0.09,0,0.09,0,0.0,0.0,0.0,1.0,0.0,0.0
51793.26,-62.95401666666667,-3.135,0.134,0.0,-4.442,0.0,2458601.338,0.00465,0,11.47606,0.00162,0,6.083,0.44,0,3050.0,1149.79,0,,,0,,,10.0067,0.168,0,1710.22,0,,,0,,,0,,0,0.0,0.0,0.0,1.0,0.0,0.0
55319.72,-52.1804,-2.718,0.102,0.0,-4.896,0.0,2459360.161,0.001302,0,0.5971314,1.4e-06,0,0.468,0.109,0,910.0,12.7147,0,9.08382,0.96597,0,1596.43,1760.0,9.9806,0.007,0,426.003,0,7710.0,140.2,0,3.98,0.08,0,0.09,0,1.0,0.0,0.0,0.0,0.0,0.0
32152.55,-74.07381388888888,-4.136,0.04,0.0,11.358,0.0,2459307.386,0.000265,0,1.4821386,1.4e-06,0,2.1867078,0.0338256,0,2102.65683,30.643518,0,13.7339261,0.5647548,0,18197.13545,2962.241804,10.4291,0.006,0,582.521,0,7066.0,133.7,0,3.78,0.09,0,0.10601,0,0.0,0.0,0.0,0.0,0.0,1.0
32118.4,-72.82669166666666,-21.883,0.034,0.0,19.084,0.0,2459307.936,0.002752,0,0.9209526,0.0001855,0,1.8602735,0.4647613,0,360.8801529,42.466145,0,5.7349089,4.2950416,0,32740.36294,3430.762244,10.11,0.006,0,490.288,0,6553.0,136.4,0,3.65,0.09,0,0.125277,0,0.0,0.0,0.0,1.0,0.0,0.0
45546.21,-73.42598055555555,-50.359,0.039,0.0,-6.874,0.0,2459376.411,0.001678,0,9.188506,2.88e-05,0,2.492,0.153,0,460.0,0.427735,0,2.16591,0.121765,0,63.4589,786.0,8.7215,0.006,0,79.5561,0,5876.0,124.0,0,4.48,0.08,0,0.04,0,0.0,1.0,0.0,0.0,0.0,0.0
45546.21,-73.42598055555555,-50.359,0.039,0.0,-6.874,0.0,2459344.462,0.00261,0,13.9028391,0.0013871,0,2.1264429,0.4109736,0,647.2701039,70.93129,0,2.6136848,1.333298,0,77.4841883,756.6987586,8.7215,0.006,0,79.5561,0,5876.0,124.0,0,4.48,0.08,0,0.0449925,0,0.0,1.0,0.0,0.0,0.0,0.0
46221.43,-87.8788888888889,-18.776,0.039,0.0,-18.086,0.0,2458629.909,0.000837,0,10.1826983,1.29e-05,0,2.8275109,0.2582998,0,667.4752458,45.255642,0,3.0538057,0.7958977,0,198.394783,957.1991659,8.7581,0.006,0,105.096,0,6153.0,194.0,0,4.34814,0.271419,0,0.0509699,0,0.0,1.0,0.0,0.0,0.0,0.0
78892.36,-76.66119722222223,224.864,0.062,0.0,-186.625,0.0,2460140.221,0.00099,0,6.441006,6e-06,0,1.812,0.505,0,914.0,46.8059,0,2.56374,0.19448,0,87.8902,853.0,7.3661,0.006,0,23.606,0,4867.0,179.0,0,4.438,,0,0.06,0,0.0,1.0,0.0,0.0,0.0,0.0
1348.45,-58.057411111111115,-22.309,0.036,0.0,-4.893,0.0,2458328.04,0.000227,0,3.1743504,1.7e-06,0,2.751086,0.0309315,0,15457.32476,155.05025,0,14.9172256,0.8283901,0,718.9096994,1320.651823,11.6714,0.006,0,342.14,0,5943.0,,0,4.42524,,0,0.0633669,0,0.0,0.0,0.0,0.0,1.0,0.0
2190.27,-82.43293333333334,-0.23,0.054,0.0,1.169,0.0,2459044.495,0.002861,0,20.0731588,8.61e-05,0,3.8449215,0.5039405,0,1152.964546,68.35146,0,4.0506906,1.0627592,0,69.3993155,736.1368293,10.5135,0.006,0,205.43,0,6033.0,129.5,0,4.37,0.08,0,0.0522613,0,0.0,0.0,0.0,1.0,0.0,0.0
76692.35,-76.47088611111111,16.363,0.037,0.0,-5.515,0.0,2459058.793,0.00073,0,2.66903,1e-05,0,1.548,0.285,0,3110.0,1.55398,0,9.36823,0.500837,0,429.86,1268.0,10.5891,0.006,0,262.794,0,5803.5,120.9,0,4.07,0.08,0,0.08,0,0.0,0.0,0.0,1.0,0.0,0.0
63120.77,-75.14173611111111,-33.273,0.035,0.0,-100.013,0.0,2458627.804,0.00276,0,6.63371,0.00059,0,2.122,0.26,0,1555.34,2.04117,0,2.75375,0.16093,0,22.9987,610.0,10.5652,0.006,0,58.0624,0,4138.1,94.2,0,4.54,0.12,0,0.03,0,0.0,0.0,0.0,1.0,0.0,0.0
74420.82,-62.210036111111116,17.057,0.043,0.0,-25.094,0.0,2459037.656,0.002636,0,2.94308,1e-05,0,4.073,0.128,0,4490.0,1332.09,0,45.3525,,0,2533.34,1976.0,10.5598,0.007,0,320.212,0,4437.0,124.0,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
67133.11,-84.2908638888889,147.495,0.214,0.0,-42.057,0.0,2459367.034,0.003108,0,341.2811281,0.0045871,0,6.303026,0.2728898,0,972.5797241,54.08448,0,4.7531892,0.3291192,0,121.1597998,846.173434,7.5622,0.006,0,70.0154,0,6058.6,110.5,0,4.2,0.08,0,0.060098,0,0.0,0.0,0.0,1.0,0.0,0.0
35052.95,-88.5284861111111,-18.368,0.067,0.0,8.978,0.0,2460086.979,0.003941,0,10.8680523,3.8e-05,0,2.375,0.645,0,1553.0,109.838,0,2.90726,0.252816,0,20.7383,594.0,10.2809,0.006,0,79.5225,0,4664.0,125.9,0,4.55,0.09,0,0.06,0,0.0,0.0,0.0,0.0,0.0,1.0
60746.41,-78.86481666666666,10.476,0.068,0.0,-8.299,0.0,2458630.719,0.00828,0,11.1149,0.00295,0,2.26,0.45,0,900.0,3.59699,0,14.7645,,0,21.9713,603.0,10.0717,0.006,0,523.425,0,5042.0,122.0,0,,,0,,0,0.0,0.0,0.0,0.0,0.0,1.0
37345.89,-81.78113055555555,9.065,0.045,0.0,2.896,0.0,2459336.074,0.000176,0,4.0782392,1.7e-06,0,4.8475616,0.0254922,0,6046.695969,29.462303,0,13.898174,0.6260191,0,1619.008123,1617.82673,10.0068,0.006,0,281.314,0,6501.0,138.9,0,4.08,0.09,0,0.0780452,0,0.0,1.0,0.0,0.0,0.0,0.0
65813.19,-67.80222222222221,6.355,0.048,0.0,-13.85,0.0,2458655.549,0.00098,0,7.14386,0.00054,0,1.467,0.223,0,11146.4,53.8514,0,22.1531,1.97652,0,,,9.941,0.006,0,417.08,0,7860.0,220.0,0,4.15,0.07,0,0.11,0,0.0,0.0,0.0,1.0,0.0,0.0
7247.64,-76.38962500000001,58.003,0.047,0.0,-33.25,0.0,2459083.352,0.00176,0,7.04083,3e-05,0,2.979,0.235,0,1580.0,458.747,0,8.46404,2.20234,0,852.336,1505.0,9.7906,0.006,0,102.238,0,5317.0,65.7,0,4.49,0.08,0,0.05,0,0.0,0.0,0.0,1.0,0.0,0.0
185.88,-61.53068333333333,2.894,0.024,0.0,4.911,0.0,2458326.105,0.000396,0,2.1061569,2.6e-06,0,1.4688934,0.056278,0,12142.22385,514.4283,0,13.086872,2.512208,0,691.8428073,1308.041753,13.183,0.006,0,508.842,0,5380.0,,0,4.4337,,0,,0,0.0,0.0,0.0,0.0,1.0,0.0
68830.04,-57.30275833333334,3.879,0.068,0.0,-6.843,0.0,2460146.99,0.00038,0,2.4545635,1e-06,0,2.321,0.262,0,4248.0,54.2672,0,11.1276,0.467151,0,2162.73,1899.0,9.6789,0.006,0,243.838,0,6610.0,128.4,0,4.15,0.08,0,0.07,0,0.0,0.0,0.0,1.0,0.0,0.0
69929.71,-59.05895833333334,15.517,0.051,0.0,-8.387,0.0,2460131.89,0.006762,0,11.4756978,8.85e-05,0,0.808,0.521,0,8341.0,2131.75,0,14.1098,4.18181,0,11.4585,512.0,9.3871,0.006,0,312.461,0,7262.0,134.8,0,4.0,0.08,0,0.08,0,0.0,0.0,0.0,1.0,0.0,0.0
39270.94,-86.73026388888889,-5.215,0.043,0.0,-8.358,0.0,2458626.542,0.00585,0,2.78186,0.0005,0,2.456,0.428,0,490.0,1.16068,0,4.92567,0.331864,0,1323.21,1680.0,9.5162,0.006,0,292.085,0,6819.0,137.6,0,3.92,0.09,0,0.09,0,0.0,0.0,0.0,1.0,0.0,0.0
78890.6,-76.66256666666668,247.896,0.187,0.0,-157.626,0.0,2460140.221,0.000932,0,6.4410082,6.6e-06,0,1.798,0.304,0,7076.0,288.828,0,4.59203,0.175872,0,8.2114,471.0,9.66865,0.007,0,23.8853,0,3469.0,157.0,0,4.71,0.01,0,0.02,0,0.0,0.0,0.0,1.0,0.0,0.0
72515.45,-70.44755833333333,4.3,1.6,0.0,12.5,0.0,2460148.616,0.000482,0,2.4887726,1.4e-06,0,2.632,0.07,0,4852.0,79.8358,0,,,0,773.3029498,1344.953181,8.1129,0.006,0,174.475,0,8048.0,,0,4.438,,0,,0,1.0,0.0,0.0,0.0,0.0,0.0
67992.44,-53.089194444444445,-3.758,0.074,0.0,-12.916,0.0,2458658.327,0.00109,0,4.45199,0.00035,0,2.109,0.087,0,8483.38,2082.29,0,15.8858,7.89042,0,1013.74,1571.0,10.526,0.006,0,359.215,0,6708.3,119.7,0,4.2,0.09,0,0.06,0,1.0,0.0,0.0,0.0,0.0,0.0
6647.99,-74.15122500000001,10.497,0.049,0.0,-3.836,0.0,2458325.662,0.001896,0,5.0100708,1.35e-05,0,2.0644756,0.184039,0,409.4812214,41.617928,0,2.3107394,0.1963706,0,210.6631712,971.6657708,9.5268,0.006,0,94.4178,0,5551.0,187.0,0,4.46214,0.371807,0,0.048892,0,0.0,0.0,0.0,0.0,0.0,1.0
65664.49,-65.58002499999999,-15.32,0.036,0.0,-38.643,0.0,2459386.964,0.003038,0,2.2281625,1.51e-05,0,2.015,0.28,0,630.0,1.19719,0,2.56778,0.178594,0,702.927,1434.0,10.4055,0.006,0,167.598,0,5731.0,132.8,0,4.43,0.08,0,0.05,0,0.0,0.0,0.0,0.0,0.0,1.0
66583.9,-43.374494444444444,-0.54,1.063,0.0,-5.003,0.0,2458660.163,0.00121,0,4.13812,0.00036,0,3.911,0.49,0,5560.0,2.56649,0,,,0,613.964,1386.0,10.5084,0.006,0,,0,4898.4,88.7,0,,,0,,0,0.0,0.0,0.0,1.0,0.0,0.0
70225.16,-45.721925,19.136,0.06,0.0,-29.092,0.0,2458666.522,0.00188,0,10.95663,0.00203,0,3.588,0.259,0,3830.0,1477.42,0,23.9726,8.82147,0,619.065,1389.0,10.5024,0.006,0,421.518,0,6456.0,127.2,0,3.92,0.09,0,0.1,0,1.0,0.0,0.0,0.0,0.0,0.0
13424.07,-64.80621944444444,21.126,0.032,0.0,16.543,0.0,2460069.774,0.000365,0,2.4997996,4e-07,0,2.865171,0.0097803,0,14621.20596,38.342907,0,13.8516093,0.7051293,0,907.8624196,1399.989438,11.6035,0.006,0,302.448,0,5650.0,,0,4.28867,,0,0.0577764,0,0.0,0.0,0.0,0.0,1.0,0.0
70413.43,-44.10733333333334,11.184,0.09,0.0,3.978,0.0,2458656.451,0.00067,0,1.66226,,0,3.321,0.084,0,6030.0,0.893586,0,13.3343,0.611171,0,7149.89,2561.0,10.4063,0.006,0,386.323,0,7301.0,141.5,0,4.23,0.08,0,0.07,0,0.0,0.0,0.0,1.0,0.0,0.0
64715.67,-45.93447777777778,2.307,0.079,0.0,-2.24,0.0,2458658.611,0.00621,0,4.07611,0.002,0,2.062,0.503,0,1454.18,5.36746,0,,,0,,,11.0605,0.006,0,338.644,0,,,0,,,0,,0,0.0,0.0,0.0,1.0,0.0,0.0
67528.68,-51.737072222222224,4.1,3.2,0.0,-24.9,0.0,2460115.853,0.004219,0,3.6245513,1.18e-05,0,3.042,0.599,0,1299.0,70.8579,0,4.3503,,0,919.571,,10.2934,0.007,0,249.826,0,6317.0,,0,,,0,,0,0.0,0.0,0.0,1.0,0.0,0.0
70173.96,-36.69599166666667,-20.519,0.15,0.0,1.569,0.0,2458658.041,0.00026,0,1.20928,2e-05,0,1.886,0.025,0,11883.8,825.818,0,15.1764,4.0994,0,,,10.2398,0.006,0,161.932,0,5159.8,156.3,0,4.23,0.08,0,0.07,0,1.0,0.0,0.0,0.0,0.0,0.0
72051.1,-42.01747222222222,57.283,0.136,0.0,-119.195,0.0,2460149.392,0.001349,0,3.5187707,9.4e-06,0,2.408,0.36,0,5634.0,2587.51,0,14.0061,2.57585,0,2000.01,1863.0,7.2235,0.006,0,75.7145,0,6690.0,119.9,0,4.24,0.09,0,0.07,0,1.0,0.0,0.0,0.0,0.0,0.0
71589.05,-45.630008333333336,11.24,0.091,0.0,6.895,0.0,2459036.495,0.000802,0,0.7724825,6.8e-06,0,1.3744974,0.1910592,0,211.3168519,14.352041,0,4.1624907,0.5104,0,60276.50005,3996.287792,8.0465,0.006,0,237.593,0,8271.0,143.9,0,3.95,0.07,0,0.0856759,0,0.0,0.0,0.0,0.0,0.0,1.0
