,disposition_CONFIRMED,disposition_CANDIDATE,disposition_FALSE POSITIVE,disposition_REFUTED,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,st_rad,st_raderr1,st_radlim,ra,sy_dist,sy_vmag,sy_vmagerr1,sy_kmagerr1,sy_gaiamagerr1
175,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28.271761,0.933556,0.089645,0.0,174.1067018,399.976,13.171,0.092,0.025,0.000283
176,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28.2717,1.02594,0.058864,0.0,174.1067018,399.976,13.171,0.092,0.025,0.000283
177,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.73172,1.028,0.266,0.0,174.1067018,399.976,13.171,0.092,0.025,0.000283
178,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.782022,0.94,0.113,0.0,174.9206066,442.991,13.809,0.16,0.023,0.000286
179,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.78214992,0.79,0.054484,0.0,174.9206066,442.991,13.809,0.16,0.023,0.000286
180,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.4769,0.66,0.032,0.0,171.3995685,357.007,15.217,0.183,0.026,0.000554
181,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.4498648,0.85,0.04080000000000001,0.0,170.9338271,365.788,13.302,0.057,0.029,0.000401
182,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.45027,0.894,0.033,0.0,170.9338271,365.788,13.302,0.057,0.029,0.000401
183,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.19478,0.235,0.021,0.0,170.8931433,303.404,18.19,0.2,0.041,0.001192
184,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.718098952,0.7,0.04,0.0,174.6569397,2140.25,13.36,0.092,0.021,0.002001
185,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.5771832,1.94,0.20579999999999998,0.0,99.184275,273.796,8.718,0.003,0.017,0.0015018
186,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.57753,1.93,0.39,0.0,99.184275,273.796,8.718,0.003,0.017,0.0015018
187,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.262038,5.27397,0.4034,0.0,92.5910909,2085.72,11.528,0.022,0.017,0.001127
188,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.4654,2.3,0.12,0.0,95.8635012,917.554,11.4765,0.0459,0.015,0.001828
189,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.140574,1.29,0.3896,0.0,91.5042033,1800.02,12.325,0.042,0.018,0.00025
190,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.74372,0.7938,0.4034,0.0,94.535356,6091.77,12.428,0.08,0.017,0.000292
191,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.2923818,1.87,0.40940000000000004,0.0,95.2474442,4958.48,14.856,0.103,0.055,0.000687
192,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.90487,1.45,0.14,0.0,104.266253,2183.17,14.573,0.126,0.043,0.0017079999999999999
193,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.905053,0.9832000000000001,0.0744,0.0,104.266253,2183.17,14.573,0.126,0.043,0.0015737999999999998
194,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.9055211,1.89,0.0744,0.0,104.266253,2183.17,14.573,0.126,0.043,0.0014712
195,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.696374,1.793,0.185,0.0,103.3613273,2257.74,14.449,0.115,0.035,0.001083
196,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.046136,1.698,0.35,0.0,95.1830838,264.567,11.548,0.021,0.017,0.002277
197,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0459383,0.89,0.41479999999999995,0.0,95.1830838,264.567,11.548,0.021,0.017,0.002277
198,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.04622,0.89,0.1,0.0,95.1830838,264.567,11.548,0.021,0.017,0.002277
199,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.23792,0.639668,0.05229,0.0,100.3787709,127.188,12.719,0.069,0.03,0.000202
200,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.238542,0.69,0.047858,0.0,100.3787709,127.188,12.719,0.069,0.03,0.000202
201,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.2367,0.74,0.05,0.0,100.3787709,127.188,12.719,0.069,0.03,0.000202
202,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.2719092,1.81,0.3896,0.0,93.5717918,2668.14,10.347,0.007,0.02,0.000709
203,0.0,0.0,1.0,0.0,1.0,0.0,0.0,23.7782,2.09,0.42,0.0,97.7746683,401.292,10.411,0.009,0.018,0.000617
204,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.42636,4.28,0.16,0.0,96.352041,1062.67,10.509,0.007,0.018,0.000648
205,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.979287,1.84,0.30200000000000005,0.0,99.5107441,713.075,11.372,0.024,0.018,0.009347
206,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.1417519,1.59,0.3058828,0.0,96.5994993,471.459,10.311,0.007,0.021,0.002911
207,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.86136,0.50129,0.015017,0.0,104.3493021,161.444,15.597,0.172,0.021,0.000539
208,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.10622,0.501135,0.015647,0.0,100.404621,182.319,16.07,0.172,0.026,0.00123
209,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.814553,10.0566,0.8154,0.0,99.5551497,3901.1,15.697,0.229,0.023,0.000452
210,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.1541,16.1325,0.3896,0.0,93.8869534,6475.27,15.619,0.069,0.02,0.000645
211,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.1507,0.83,0.059,0.0,104.3167135,138.859,11.28,0.024,0.018,0.000445
212,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.4343734,0.9,0.31100000000000005,0.0,94.4496805,701.156,12.248,0.046,0.018,0.001438
213,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.8490876,0.96,0.2465542,0.0,97.0056091,502.407,12.376,0.069,0.022,0.0002
214,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.620724,1.14,0.35684639999999995,0.0,95.6412795,419.286,11.512,0.046,0.018,0.000409
215,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.620799,1.725,0.208,0.0,95.6412795,419.286,11.512,0.046,0.018,0.000409
216,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.62077,1.4,0.39,0.0,95.6412795,419.286,11.512,0.046,0.018,0.000409
217,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.314437,1.472064,0.223131,0.0,91.4535759,391.428,11.706,0.137,0.02,0.000432
218,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.3144014,1.23,0.3740262,0.0,91.4535759,391.428,11.706,0.137,0.02,0.000432
219,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.8045244,1.28,0.3174,0.0,101.0791483,704.55,11.782,0.024,0.014,0.000362
220,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.14818,2.29043,0.2701266,0.0,90.2285333,367.29,11.554,0.02,0.021,0.0014984
221,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.49761,1.4002000000000001,0.41740000000000005,0.0,99.9899769,287.802,11.857,0.02,0.021,0.0020954
222,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.479656,0.921539,0.062232,0.0,91.3638053,433.512,13.492,0.092,0.02,0.000926
223,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.48167,0.922,0.017,0.0,91.3638053,433.512,13.492,0.092,0.02,0.000926
224,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.4804111,0.89,0.3568464,0.0,91.3638053,433.512,13.492,0.092,0.02,0.000926
225,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.8445331,1.16,0.057600000000000005,0.0,103.0523211,304.179,10.605,0.009,0.019,0.000612
226,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6687,1.942,0.092,0.0,104.4368858,236.832,9.99,0.005,0.02,0.000321
227,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.3461,2.575,0.11,0.0,92.6124668,724.25,11.361,0.015,0.02,0.000312
228,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.13737,1.03,0.22,0.0,98.2743565,680.973,14.751,0.069,0.02,0.000954
229,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.1376047,0.7,0.293,0.0,98.2743565,680.973,14.751,0.069,0.02,0.000954
230,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.469851,1.479,0.127,0.0,96.1610663,252.6583,10.158,0.007,0.03,0.0020372000000000003
231,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.690458,1.50882,0.0490486,0.0,100.4631493,459.014,11.534,0.206,0.019,0.000562
232,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.689647,1.08,0.04,0.0,100.4631493,459.014,11.534,0.206,0.019,0.000562
233,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.1687922,1.14,0.057600000000000005,0.0,102.2013162,337.891,12.369,0.057,0.021,0.000263
234,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.17051,2.536,0.076,0.0,104.7032827,764.195,11.952,0.032,0.021,0.000272
235,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.31937553733,2.36934,0.174784,0.0,96.679195,835.907,12.334,0.057,0.017,0.000288
236,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.319075,2.28,0.19,0.0,96.679195,835.907,12.334,0.057,0.017,0.000288
237,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.86772,1.79,0.47,0.0,99.3805518,760.324,13.12,0.092,0.026,0.00063
238,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.866412,1.642,0.029,0.0,99.3805518,760.324,13.12,0.092,0.026,0.00063
239,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.866539,1.18,0.34259999999999996,0.0,99.3805518,760.324,13.12,0.092,0.026,0.00063
240,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.8461222,1.82,0.27140000000000003,0.0,98.047519,1120.21,13.601,0.103,0.02,0.000378
241,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.84617,0.21,0.08,0.0,98.047519,1120.21,13.601,0.103,0.02,0.000378
242,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.6223,5.54598,0.38739460000000003,0.0,92.1512224,3649.9,15.724,0.195,0.024,0.000669
243,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5217136,11.27,0.69,0.0,92.5914383,1383.32,11.76,0.046,0.021,0.000751
244,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.975818,0.28,1.7653664000000002,0.0,247.4260725,1565.84,16.398,0.263,0.026,0.000805
245,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.97495,3.4,3.7,0.0,247.4260725,1565.84,16.398,0.263,0.026,0.000805
246,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.9895,1.03,0.15,0.0,247.9793338,144.192,10.435,0.006,0.026,0.000487
247,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28.707623,1.03,1.0516644,0.0,242.8978737,603.858,12.362,0.057,0.023,0.000198
248,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.4715,1.89,0.18,0.0,243.8422245,427.205,12.663,0.046,0.025,0.000175
249,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.465691,0.76,1.0944196,0.0,243.8422245,427.205,12.663,0.046,0.025,0.000175
250,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.466674,1.231429,0.192098,0.0,243.8422245,427.205,12.663,0.046,0.025,0.000175
251,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.4556637,1.84406,0.063911,0.0,244.2208049,462.95,12.074,0.046,0.024,0.000403
252,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.45556515,2.043,0.051,0.0,244.2208049,462.95,12.074,0.046,0.024,0.000403
253,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3262396,0.33,1.0355664,0.0,244.0668921,4791.68,13.093,0.057,0.023,0.000376
254,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.32592848,60.6949,3.825366399999999,0.0,244.0668921,4791.68,13.093,0.057,0.023,0.000376
255,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3255,85.0,14.0,0.0,244.0668921,4791.68,13.093,0.057,0.023,0.000376
256,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.1426,13.9,9.5,0.0,249.1644576,3363.81,16.545,0.172,0.023,0.000698
257,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.474513,2.221057,0.282074,0.0,249.1600007,696.124,13.18,0.092,0.024,0.000255
258,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.4743465,0.81,1.0325811999999999,0.0,249.1600007,696.124,13.18,0.092,0.024,0.000255
259,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.47471,2.486,0.154,0.0,249.1600007,696.124,13.18,0.092,0.024,0.000255
260,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.1989041,0.75,0.1019822,0.0,245.5479136,3077.291,12.386,0.114,0.023,0.002938
261,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.1657292,0.36,1.0793664,0.0,246.5591625,9319.51,15.401,0.149,0.027,0.000758
262,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6308,1.7298120000000001,0.2181822,0.0,243.3287332,495.08320000000003,15.469,0.057,0.023,0.0013568
263,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2358684,1.792,0.196,0.0,245.3768295,349.365,13.334,0.606,0.019,0.00013
264,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.99109,4.5,3.4,0.0,244.6100128,858.817,16.257,1.133,0.024,0.003186
265,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.7359447,0.84,1.0957664,0.0,250.4531166,880.659,12.779,0.08,0.024,0.00024
266,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.8389349,0.58,0.9893664,0.0,243.8127455,35.4342,11.189,0.039,0.017,0.00037
267,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.83916,0.48,0.13,0.0,243.8127455,35.4342,11.189,0.039,0.017,0.00037
268,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.032664,0.535,0.069,0.0,247.1360171,111.941,15.459,0.103,0.021,0.000615
269,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.11706,0.535,0.069,0.0,247.1360171,111.941,15.459,0.103,0.021,0.000615
270,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.859017,2.03,0.56,0.0,239.8792061,601.432,11.828,0.043,0.019,0.000323
271,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.85872487,2.01889,0.13149,0.0,239.8792061,601.432,11.828,0.043,0.019,0.000323
272,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.8590179,1.33,1.0836644,0.0,239.8792061,601.432,11.828,0.043,0.019,0.000323
273,0.0,1.0,0.0,0.0,1.0,0.0,0.0,540.0,0.94,0.09,0.0,240.9764776,511.443,11.877,0.032,0.022,0.000564
274,0.0,1.0,0.0,0.0,1.0,0.0,0.0,114.03396082000002,1.947,0.092,0.0,240.9764776,511.443,11.877,0.032,0.022,0.000564
275,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4408,1.58859,0.295804,0.0,246.4912542,157.614,12.892,0.092,0.021,0.001327
276,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.841202,2.31,0.7,0.0,244.1720262,523.657,12.949,0.103,0.021,0.005662
277,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8411257,0.66,1.0128814,0.0,244.1629354,676.494,13.855,0.069,0.019,0.000186
278,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.17566,1.15,0.08,0.0,243.9553734,555.171,12.711,0.069,0.024,0.000152
279,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29.33873041,0.528528,0.016933,0.0,240.6852933,148.374,13.325800000000001,0.141,0.021,0.000762
280,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.7984,1.37,0.4,0.0,246.2660064,356.178,15.035,0.412,0.021,0.00073
281,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.68027,1.275,0.103,0.0,253.038729,247.386,11.713,0.057,0.021,0.000526
282,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.54427583,3.23826,0.120337,0.0,252.2223357,354.001,8.641,0.003,0.023,0.000349
283,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7099504,2.065,0.024,0.0,239.2255102,685.821,12.611,0.057,0.021,0.000412
284,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.8204,0.5139,0.016511,0.0,242.6317089,161.737,14.4098,0.2952,0.023,0.000632
285,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.809,0.474383,0.016262,0.0,244.1277536,166.168,14.7918,0.4828,0.023,0.001032
286,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.404411,2.02,0.73,0.0,244.1277536,166.168,14.086400000000001,0.2806,0.023,0.001032
287,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4044283,0.12,0.41792100000000004,0.0,244.1277536,166.168,14.7918,0.4828,0.023,0.001032
288,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.400858,0.983,0.038,0.0,252.8617981,279.968,11.201,0.016,0.033,0.000305
289,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.4007758,0.89,0.9949664,0.0,252.8617981,279.968,11.201,0.016,0.033,0.000305
290,0.0,1.0,0.0,0.0,1.0,2.0,0.0,29.476371999999998,1.249,0.097,0.0,242.5734559,170.562,11.275,0.019,0.021,0.0003
291,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.96556872,0.8943502000000001,1.0793664,0.0,253.4260962,867.306,10.015,0.051,0.238,0.00397
292,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.2781,0.6233502,0.4291664,0.0,247.1370292,853.1162,14.802,1.03,0.021,0.0005610000000000001
293,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.2758,1.6,1.3,0.0,247.1370292,853.1162,14.802,1.03,0.021,0.000561
294,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.2766395,0.11,0.47716639999999994,0.0,247.1370292,853.1162,14.802,1.03,0.021,0.0005610000000000001
295,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6199,0.596423,0.01861,0.0,242.4702944,147.465,14.640800000000002,0.1142,0.019,0.00105
296,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28.46762,1.97,0.61,0.0,253.2473212,450.603,12.137,0.046,0.021,0.001994
297,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28.465633,0.96,1.1473664,0.0,253.2473212,450.603,12.137,0.046,0.021,0.001994
298,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.5417,0.641751,0.026832,0.0,244.3290388,688.6270000000001,16.181,0.25060000000000004,0.021,0.001062
299,0.0,1.0,0.0,0.0,1.0,0.0,0.0,83830.0,0.74,0.07,0.0,244.3807553,446.905,9.538,0.005,0.017,0.000362
300,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.79689,2.047,0.193,0.0,253.0328697,377.553,12.166,0.057,0.019,0.000447
301,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.153886,1.8,0.52,0.0,252.4227596,588.018,12.23,0.057,0.02,0.001196
302,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.6398934,0.79,1.0197859999999999,0.0,243.8244349,441.991,12.505,0.057,0.025,0.000385
303,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.486243,1.87,0.22,0.0,252.2438413,809.464,16.471,0.103,0.025,0.001199
304,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.210585,0.81,0.894624,0.0,242.7532415,239.55,11.848,0.069,0.024,0.000838
305,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.21037,1.207,0.024,0.0,242.7532415,239.55,11.848,0.069,0.024,0.000838
306,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.330023,2.4,0.72,0.0,253.1042177,336.974,10.662,0.012,0.023,0.000387
307,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.73641,1.349,0.017,0.0,242.3657824,334.817,12.251,0.08,0.019,0.000268
308,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.124,0.50547,0.016218,0.0,243.9968794,138.15,17.185,1.133,0.019,0.000858
309,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.7474,1.2196448,0.3367434,0.0,246.3961379,133.312,7.27,0.03,0.021,0.000848
310,0.0,1.0,0.0,0.0,1.0,0.0,0.0,46.1373,0.723,0.035,0.0,239.2624997,290.683,14.003,0.137,0.026,0.000958
311,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.957,45.3731,1.6653664,0.0,248.6633692,1236.49,12.971,0.046,0.023,0.00262
312,0.0,1.0,0.0,0.0,1.0,0.0,0.0,22.6398,0.862,0.049,0.0,247.4302723,94.2591,10.165,0.006,0.019,0.000148
313,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.193613,0.87,1.0880814,0.0,250.4137354,665.223,11.429,0.015,0.025,0.000902
314,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.784496,0.256,0.053,0.0,246.86899,102.889,17.18,0.2,0.021,0.000426
315,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.64292573,0.362033,0.01186,0.0,245.3200013,134.261,16.95988,0.38714000000000004,0.021,0.00134
316,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.4562,0.787894,0.047951,0.0,240.3397765,143.4854,16.5,0.183,0.027,0.00152
317,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.8742,1.41662,0.0859804,0.0,240.5015904,144.025,13.699,0.057,0.022,0.003637
318,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.2236,2.04,0.61,0.0,240.7566702,143.715,15.630799999999999,0.3068,0.025,0.003427
319,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.6281,2.74444,0.196044,0.0,241.824054,144.951,8.7,0.03,0.031,0.001252
320,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.7518,0.647,0.054,0.0,248.394703,60.5309,11.11,0.018,0.024,0.000588
321,0.0,1.0,0.0,0.0,1.0,0.0,0.0,111.81850179999999,8.12,0.46,0.0,239.6968009,509.051,10.266,0.007,0.02,0.000435
322,0.0,1.0,0.0,0.0,1.0,0.0,0.0,23.277669,0.68,0.8448195999999999,0.0,247.1574907,423.406,14.307,0.137,0.023,0.000183
323,0.0,1.0,0.0,0.0,1.0,0.0,0.0,24.6842,1.17,0.244,0.0,240.8283058,273.868,12.248,0.057,0.021,0.000235
324,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.2,0.87,0.09,0.0,247.9469488,305.337,12.766,0.057,0.023,0.000141
325,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.6454165,0.79,1.104674,0.0,244.8207081,528.025,11.961,0.023,0.023,0.000444
326,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.64594828,1.98054,0.096538,0.0,244.8207081,528.025,11.961,0.023,0.023,0.000444
327,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.98296043,0.739921,0.8593789999999999,0.0,243.7067684,366.941,14.905,0.126,0.024,0.000404
328,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5271792,0.899453,1.0133664,0.0,245.8138614,559.822,15.154,0.08,0.023,0.00029
329,0.0,1.0,0.0,0.0,1.0,1.0,0.0,7.8392,1.115,0.017,0.0,238.8197061,187.222,11.372,0.036,0.023,0.000501
330,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.2048,3.61562,0.16293,0.0,239.4185534,155.751,5.84,0.03,0.033,0.0010809
331,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.32046168,0.9542268,0.049618800000000005,0.0,239.9418766,170.111,10.015,0.004,0.023,0.0008428
332,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.320937,1.157,0.011,0.0,239.9418766,170.111,10.015,0.004,0.023,0.0008428
333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.94297,0.436,0.014,0.0,240.5178856,143.701,16.12508,0.17874,0.026,0.000794
334,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.3178719,1.975,0.062,0.0,249.5550047,552.872,12.734,0.057,0.023,0.000604
335,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.3179,1.07,0.19,0.0,249.5550047,552.872,12.734,0.057,0.023,0.000604
336,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2338108,2.7276066,2.1884156,0.0,240.4445692,146.47323999999998,18.3374,0.0587,0.026000000000000002,0.021038
337,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.1488,0.984957,0.174416,0.0,238.7713112,144.086,15.15,0.16,0.019,0.001725
338,0.0,1.0,0.0,0.0,1.0,0.0,0.0,46.38363,0.762,0.032,0.0,249.3309961,116.189,11.912,0.023,0.021,0.000495
339,0.0,1.0,0.0,0.0,1.0,0.0,0.0,46.40651,0.73,0.1296,0.0,249.3309961,116.189,11.912,0.023,0.021,0.000495
340,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.56127,0.258,0.005,0.0,239.9970933,81.38137,13.346,0.05,0.027,0.0005136
341,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.563155,0.48,1.0326,0.0,239.9970933,81.38137,13.346,0.05,0.027,0.0009384
342,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.357773,0.75,1.1056,0.0,242.0579035,337.993,12.753,0.034,0.023,0.000137
343,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.3647,1.22,0.36,0.0,242.0579035,337.993,12.753,0.034,0.023,0.000137
344,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.9184,0.72,0.15,0.0,245.551683,293.873,15.329,1.133,0.021,0.000295
345,0.0,1.0,0.0,0.0,1.0,0.0,0.0,49.8558,1.359,0.037,0.0,242.5725134,166.757,10.711,0.01,0.019,0.000337
346,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.9818921,1.04,0.37090100000000004,0.0,249.0251664,211.632,12.293,0.038,0.036,0.000337
347,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.98049071,1.13733,0.089369,0.0,249.0251664,211.632,12.293,0.038,0.036,0.000337
348,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.981838,0.978267,0.105136,0.0,249.0251664,211.632,12.293,0.038,0.036,0.000337
349,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.98205,1.01,0.1,0.0,249.0251664,211.632,12.293,0.038,0.036,0.000337
350,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.9815,0.92,0.26,0.0,249.0251664,211.632,12.293,0.038,0.036,0.000337
351,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.3055191,0.35,0.46256639999999993,0.0,242.1683542,91.0366,16.07,0.069,0.024,0.000696
352,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.30524,1.79,0.9,0.0,242.1683542,91.0366,16.07,0.069,0.024,0.000696
353,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.8361,0.8979246,0.2399368,0.0,242.6099732,146.06104,16.939,0.435,0.026,0.0006714
354,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.5444413,1.231944,0.935824,0.0,250.0433702,352.9488,15.89,0.252,0.023,0.0005924000000000001
