,sy_snum,sy_pnum,pl_controv_flag,pl_orbper,pl_orbperlim,ttv_flag,st_rad,st_radlim,rastr,sy_dist,sy_vmag,sy_vmagerr1,sy_kmagerr1,sy_gaiamagerr1
1111,1,0,0,5.173531,0.0,0,1.14689,0.0,0 days 08:56:51.120000,509.353,13.806,0.126,0.02,0.000169
1112,1,0,0,5.489456,0.0,0,3.27338,0.0,0 days 08:53:19.870000,1869.17,14.371,0.172,0.019,0.005714
1113,1,0,0,0.699705,0.0,0,2.09781,0.0,0 days 09:00:54.160000,1531.04,13.34,0.103,0.02,0.007702
1114,1,0,0,0.555317,0.0,0,1.07851,0.0,0 days 09:03:13.210000,1347.23,15.903,0.115,0.038,0.016852
1115,1,0,0,0.569192,0.0,0,1.51974,0.0,0 days 08:47:43.180000,1683.08,14.768,0.137,0.044,0.002064
1116,1,0,0,0.751394,0.0,0,1.27317,0.0,0 days 08:43:43.890000,1295.54,15.421,0.115,0.037,0.002814
1117,1,0,0,1.17715,0.0,0,2.529,0.0,0 days 08:57:21.020000,920.972,12.809,0.114,0.023,0.00094
1118,1,0,0,9.148701,0.0,0,1.8215,0.0,0 days 08:38:16.880000,599.545,12.246,0.057,0.018,0.000238
1119,1,0,0,1.190316,0.0,0,0.335,0.0,0 days 08:44:13.280000,157.625,16.87,0.2,0.025,0.000389
1120,1,0,0,2.724469,0.0,0,1.60222,0.0,0 days 08:41:05.300000,2967.26,15.639,0.16,0.058,0.003571
1121,1,0,0,12.886147,0.0,0,0.805017,0.0,0 days 08:51:43.250000,278.166,13.375,0.103,0.023,0.000561
1122,1,0,0,0.723102,0.0,0,1.19162,0.0,0 days 08:46:23.050000,700.399,13.478,0.103,0.02,0.002826
1123,1,0,0,6.924808,0.0,0,0.795,0.0,0 days 08:47:05.930000,767.471,15.539,0.057,0.036,0.000507
1124,1,0,0,0.526018,0.0,0,0.671247,0.0,0 days 08:55:30.200000,265.78,14.09,1.03,0.022,0.001715
1125,1,0,0,1.190354,0.0,0,2.407,0.0,0 days 08:44:16.160000,329.005,10.152,0.007,0.017,0.000414
1126,1,0,0,0.793048,0.0,0,1.76335,0.0,0 days 08:47:21.240000,888.636,13.723,0.08,0.021,0.003691
1127,1,0,0,0.594392,0.0,0,,,0 days 08:41:38.940000,913.25,15.331,0.172,0.036,0.011166
1128,1,0,0,1.160308,0.0,0,0.883616,0.0,0 days 08:42:49.690000,228.349,14.001,0.16,0.017,0.001184
1129,1,0,0,5.190254,0.0,0,0.645,0.0,0 days 08:48:22.110000,207.293,17.27,0.2,0.022,0.000825
1130,1,0,0,11.480611,0.0,0,5.415,0.0,0 days 08:50:48.870000,2622.55,14.69,0.08,0.015,0.003283
1131,1,0,0,0.59812,0.0,0,0.935307,0.0,0 days 08:40:33.750000,323.769,14.821,0.114,0.019,0.001602
1132,1,0,0,1.095841,0.0,0,1.906,0.0,0 days 08:46:36.840000,908.898,13.424,0.114,0.02,0.000176
1133,1,0,0,1.717,0.0,0,1.69089,0.0,0 days 13:51:09.940000,941.744,13.675,0.092,0.024,0.000309
1134,1,0,0,0.7165461,0.0,0,1.754,0.0,0 days 13:51:09.940000,941.744,13.675,0.092,0.024,0.000309
1135,1,0,0,12.426,0.0,0,1.34653,0.0,0 days 13:48:29.900000,936.196,14.319,0.114,0.029,0.00031
1136,1,0,0,16.715029,0.0,0,0.854,0.0,0 days 13:43:37.020000,376.519,13.765,0.183,0.035,0.00036
1137,1,0,0,2.76294135,0.0,0,0.787867,0.0,0 days 13:40:35.280000,348.015,13.294,0.126,0.024,0.000327
1138,1,2,0,2.289363,0.0,0,0.8,0.0,0 days 13:48:49.470000,418.395,14.611,0.114,0.023,0.000391
1139,1,2,0,2.28943,0.0,0,,,0 days 13:48:49.470000,418.395,14.611,0.114,0.023,0.000391
1140,1,2,0,2.28896,0.0,0,0.749,0.0,0 days 13:48:49.470000,418.395,14.611,0.114,0.023,0.000391
1141,1,2,0,5.21378,0.0,0,0.749,0.0,0 days 13:48:49.470000,418.395,14.611,0.114,0.023,0.000391
1142,1,2,0,5.213965,0.0,0,0.8,0.0,0 days 13:48:49.470000,418.395,14.611,0.114,0.023,0.000391
1143,1,2,0,5.213,0.0,0,0.776343,0.0,0 days 13:48:49.470000,418.395,14.611,0.114,0.023,0.000391
1144,1,0,0,1.225,0.0,0,0.836336,0.0,0 days 13:25:50.910000,461.318,14.447,0.092,0.024,0.00043
1145,1,0,0,0.595621,0.0,0,0.863058,0.0,0 days 13:31:50.150000,80.3025,10.127,0.006,0.026,0.000331
1146,1,0,0,1.605718,0.0,0,1.9,0.0,0 days 13:37:13.260000,551.776,15.054,0.252,0.023,0.000633
1147,1,0,0,6.669,0.0,0,0.871771,0.0,0 days 13:52:18.710000,453.754,14.473,0.069,0.027,0.000314
1148,1,0,0,17.788652,0.0,0,0.76,0.0,0 days 13:19:54.390000,805.825,14.939,0.08,0.033,0.000657
1149,1,0,0,12.9348816,0.0,0,,,0 days 13:32:20.930000,375.092,14.683,0.114,0.029,0.0006
1150,1,0,0,12.93562,0.0,0,1.511,0.0,0 days 13:32:20.930000,375.092,14.683,0.114,0.029,0.0006
1151,1,0,0,51.735,0.0,0,1.511,0.0,0 days 13:32:20.930000,375.092,14.683,0.114,0.029,0.0006
1152,1,0,0,34.144,0.0,0,1.68987,0.0,0 days 13:38:34.060000,1138.25,14.511,0.172,0.033,0.000369
1153,1,0,0,34.1365,0.0,0,1.791,0.0,0 days 13:38:34.060000,1138.25,14.511,0.172,0.033,0.000369
1154,1,0,0,3.56467,0.0,0,0.564,0.0,0 days 13:51:56.830000,267.728,15.294,0.092,0.029,0.000677
1155,1,0,0,21.0791,0.0,0,1.362,0.0,0 days 13:43:34.590000,569.102,13.091,0.114,0.021,0.000325
1156,1,0,0,4.17458,0.0,0,0.28,0.0,0 days 13:53:31.070000,177.501,15.832,0.172,0.021,0.000761
1157,1,0,0,4.174,0.0,0,0.539055,0.0,0 days 13:53:31.070000,177.501,15.832,0.172,0.021,0.000761
1158,1,0,0,15.9489,0.0,0,1.29,0.0,0 days 13:44:44.830000,620.59,13.347,0.023,0.026,0.000462
1159,1,0,0,2.548,0.0,0,0.515866,0.0,0 days 13:26:44.820000,132.918,15.506,0.031,0.023,0.000599
1160,1,0,0,2.55068936,0.0,0,0.515866,0.0,0 days 13:26:44.820000,132.918,15.506,0.031,0.023,0.000599
1161,1,0,0,2.549,0.0,0,,,0 days 13:26:39.110000,,14.437,0.126,0.024,0.017361
1162,1,0,0,2.55234671,0.0,0,,,0 days 13:26:39.110000,,14.437,0.126,0.024,0.017361
1163,1,0,0,2.500285,0.0,0,2.481,0.0,0 days 13:39:59.290000,308.895,9.99,0.005,0.025,0.000577
1164,1,0,0,0.6962935,0.0,0,1.107,0.0,0 days 13:23:04.750000,380.58,13.472,0.092,0.023,0.000334
1165,1,0,0,22.446,0.0,0,0.693527,0.0,0 days 13:25:05.280000,333.063,15.724,1.133,0.026,0.000652
1166,1,0,0,26.147,0.0,0,0.811187,0.0,0 days 13:21:25.470000,336.109,13.426,0.092,0.021,0.000328
1167,1,0,0,26.143,0.0,0,0.8091,0.0,0 days 13:21:25.470000,336.109,13.426,0.092,0.021,0.000328
1168,1,0,0,14.452,0.0,0,1.11514,0.0,0 days 14:02:11.290000,367.105,11.922,0.028,0.019,0.000328
1169,1,0,0,36.152,0.0,0,1.11514,0.0,0 days 14:02:11.290000,367.105,11.922,0.028,0.019,0.000328
1170,1,0,0,6.16596,0.0,0,1.3,0.0,0 days 13:30:15.080000,391.87,11.971,0.03,0.024,0.00022
1171,1,0,0,46.4221,0.0,0,0.893,0.0,0 days 13:34:30.910000,485.771,13.918,0.126,0.026,0.000301
1172,1,0,0,46.423,0.0,0,0.851697,0.0,0 days 13:34:30.910000,485.771,13.918,0.126,0.026,0.000301
1173,1,0,0,1.852487,0.0,0,2.479,0.0,0 days 13:22:31.050000,672.634,11.947,0.035,0.023,0.000621
1174,1,0,0,3.746332,0.0,0,0.726,0.0,0 days 13:24:48.980000,358.223,14.945,0.183,0.026,0.000368
1175,1,0,0,28.24765,0.0,0,3.57,0.0,0 days 13:26:36.630000,1277.94,13.614,0.092,0.024,0.000563
1176,1,0,0,25.3606,0.0,0,0.815,0.0,0 days 13:23:16.330000,521.039,14.805,0.229,0.027,0.000514
1177,1,0,0,15.7086,0.0,0,0.595,0.0,0 days 13:21:25.770000,291.378,14.348,0.16,0.023,0.000298
1178,1,0,0,9.886,0.0,0,0.595,0.0,0 days 13:21:25.770000,291.378,14.348,0.16,0.023,0.000298
1179,1,1,0,18.0983,0.0,0,,,0 days 13:29:19.530000,611.804,13.441,0.103,0.021,0.000413
1180,1,1,0,18.0971,0.0,0,1.2247,0.0,0 days 13:29:19.530000,611.804,13.441,0.103,0.021,0.000413
1181,1,1,0,12.0156,0.0,0,1.2247,0.0,0 days 13:29:19.530000,611.804,13.441,0.103,0.021,0.000413
1182,1,1,0,12.012,0.0,0,1.21834,0.0,0 days 13:29:19.530000,611.804,13.441,0.103,0.021,0.000413
1183,1,0,0,0.946,0.0,0,0.801858,0.0,0 days 13:37:28.690000,590.452,14.698,0.126,0.026,0.000475
1184,1,0,0,0.946033,0.0,0,0.827,0.0,0 days 13:37:28.690000,590.452,14.698,0.126,0.026,0.000475
1185,1,0,0,0.94599529,0.0,0,0.801858,0.0,0 days 13:37:28.690000,590.452,14.698,0.126,0.026,0.000475
1186,1,0,0,2.667929,0.0,0,0.94,0.0,0 days 13:34:30.780000,440.68,12.775,0.069,0.026,0.00028
1187,1,0,0,1.063,0.0,0,,,0 days 13:37:11.680000,657.203,13.371,0.137,0.023,
1188,1,0,0,0.531704,0.0,0,1.06,0.0,0 days 13:37:11.680000,657.203,13.371,0.137,0.023,
1189,1,0,0,0.531684,0.0,0,1.29,0.0,0 days 13:37:11.680000,657.203,13.371,0.137,0.023,
1190,1,0,0,24.006249,0.0,0,1.506,0.0,0 days 13:22:32.720000,289.723,19.65,0.2,0.057,0.002999
1191,1,0,0,1.11562824,0.0,0,1.09339,0.0,0 days 13:28:31.380000,361.175,12.605,0.057,0.023,0.00022
1192,1,0,0,1.115563,0.0,0,0.98,0.0,0 days 13:28:31.380000,361.175,12.605,0.057,0.023,0.00022
1193,1,0,0,1.115,0.0,0,1.09339,0.0,0 days 13:28:31.380000,361.175,12.605,0.057,0.023,0.00022
1194,1,0,0,1.115485,0.0,0,1.1,0.0,0 days 13:28:31.380000,361.175,12.605,0.057,0.023,0.00022
1195,1,0,0,24.462656,0.0,0,0.68,0.0,0 days 13:57:38.150000,928.672,13.478,0.114,0.023,0.006277
1196,1,0,0,24.482,0.0,0,2.763,0.0,0 days 13:57:38.150000,928.672,13.478,0.114,0.023,0.006277
1197,1,0,0,0.779,0.0,0,,,0 days 13:40:02.160000,,16.034,0.061,0.027,0.005376
1198,1,0,0,0.77923,0.0,0,,,0 days 13:40:02.160000,,16.034,0.061,0.027,0.005376
1199,1,0,0,12.666,0.0,0,0.948236,0.0,0 days 14:05:53.100000,697.264,14.506,0.103,0.029,0.000462
1200,1,0,0,0.876,0.0,0,1.49707,0.0,0 days 13:34:32.950000,599.351,12.94,0.092,0.023,0.000364
1201,1,0,0,3.26945,0.0,0,0.276,0.0,0 days 13:14:12.700000,170.258,19.27,0.2,0.052,0.001642
1202,1,0,0,3.269,0.0,0,0.263126,0.0,0 days 13:14:12.700000,170.258,19.27,0.2,0.052,0.001642
1203,1,0,0,4.07337,0.0,0,0.794,0.0,0 days 13:18:41.010000,154.177,12.211,0.08,0.023,0.000212
1204,1,0,0,21.6768,0.0,0,1.003,0.0,0 days 13:15:38.990000,618.856,14.024,0.126,0.029,0.00037
1205,1,0,0,21.677,0.0,0,0.968677,0.0,0 days 13:15:38.990000,618.856,14.024,0.126,0.029,0.00037
1206,1,0,0,6.80213,0.0,0,0.379,0.0,0 days 13:10:38.350000,112.258,16.67,0.2,0.027,0.000762
1207,1,0,0,6.883,0.0,0,1.76623,0.0,0 days 13:49:40.440000,2424.48,16.646,1.133,0.055,0.004667
1208,1,0,0,6.88385,0.0,0,0.743,0.0,0 days 13:49:40.440000,2424.48,16.646,1.133,0.055,0.004667
1209,1,1,0,34.885,0.0,0,,,0 days 13:29:57.300000,283.29,13.672,0.092,0.023,0.00025
1210,1,1,0,15.381,0.0,0,0.752111,0.0,0 days 13:29:57.300000,283.29,13.672,0.092,0.023,0.00025
1211,1,1,0,15.3866,0.0,0,0.758,0.0,0 days 13:29:57.300000,283.29,13.672,0.092,0.023,0.00025
1212,1,0,0,11.52898,0.0,0,0.533,0.0,0 days 13:37:25.710000,235.002,17.73,0.2,0.023,0.001083
1213,1,0,0,3.44791,0.0,0,0.637,0.0,0 days 13:43:38.610000,194.771,14.206,0.16,0.021,0.000525
1214,1,0,0,14.4307,0.0,0,0.986,0.0,0 days 13:34:13.640000,469.49,13.255,0.08,0.027,0.000503
1215,1,0,0,8.121,0.0,0,1.04659,0.0,0 days 13:28:31.530000,688.583,14.238,0.08,0.03,0.000358
1216,1,0,0,8.12088,0.0,0,1.101,0.0,0 days 13:28:31.530000,688.583,14.238,0.08,0.03,0.000358
1217,1,0,0,13.485,0.0,0,0.879,0.0,0 days 13:42:55.920000,368.464,13.437,0.08,0.023,0.00037
1218,1,0,0,13.484958,0.0,0,0.843263,0.0,0 days 13:42:55.920000,368.464,13.437,0.08,0.023,0.00037
1219,1,0,0,13.479,0.0,0,0.915477,0.0,0 days 13:42:55.920000,368.464,13.437,0.08,0.023,0.00037
1220,1,0,0,17.732736,0.0,0,1.684,0.0,0 days 13:51:40.340000,1016.28,14.134,0.172,0.026,0.000344
1221,1,0,0,1.096473,0.0,0,1.913,0.0,0 days 13:37:32.360000,1865.48,13.794,0.195,0.024,0.001122
1222,1,1,0,4.162764,0.0,0,0.83,0.0,0 days 13:46:19.750000,221.753,12.656,0.069,0.025,0.000827
1223,1,0,0,13.7043,0.0,0,1.014,0.0,0 days 13:37:45.320000,247.376,11.897,0.08,0.022,0.000273
1224,1,0,0,13.52583,0.0,0,0.927,0.0,0 days 13:28:40.280000,393.306,13.504,0.08,0.029,0.000364
1225,1,0,0,13.524,0.0,0,0.913819,0.0,0 days 13:28:40.280000,393.306,13.504,0.08,0.029,0.000364
1226,1,0,0,13.52475,0.0,0,0.888236,0.0,0 days 13:28:40.280000,393.306,13.504,0.08,0.029,0.000364
1227,1,0,0,14.311,0.0,0,0.614558,0.0,0 days 13:23:23.590000,119.379,13.862,0.126,0.023,0.000562
1228,1,0,0,21.379793,0.0,0,0.698,0.0,0 days 13:27:12.040000,494.551,15.32,0.092,0.039,0.000473
1229,1,0,0,8.853025,0.0,0,0.87,0.0,0 days 13:43:36.300000,701.022,14.202,0.103,0.029,0.000755
1230,1,0,0,8.85007649,0.0,0,1.12685,0.0,0 days 13:43:36.300000,701.022,14.202,0.103,0.029,0.000755
1231,1,0,0,8.853,0.0,0,1.12685,0.0,0 days 13:43:36.300000,701.022,14.202,0.103,0.029,0.000755
1232,1,0,0,2.58166013,0.0,0,0.86975,0.0,0 days 13:37:45.540000,285.382,13.337,0.137,0.035,0.000363
1233,1,0,0,2.581467,0.0,0,0.78,0.0,0 days 13:37:45.540000,285.382,13.337,0.137,0.035,0.000363
1234,1,0,0,2.581,0.0,0,0.86975,0.0,0 days 13:37:45.540000,285.382,13.337,0.137,0.035,0.000363
1235,1,0,0,2.581,0.0,0,0.757718,0.0,0 days 13:37:45.950000,291.948,15.138,0.217,0.027,0.000459
1236,1,0,0,2.58148,0.0,0,0.757718,0.0,0 days 13:37:45.950000,291.948,15.138,0.217,0.027,0.000459
1237,1,0,0,14.069,0.0,0,,,0 days 13:55:00.750000,,11.798,0.08,0.027,0.000384
1238,1,0,0,14.07277587,0.0,0,,,0 days 13:55:00.750000,,11.798,0.08,0.027,0.000384
1239,1,0,0,14.069121,0.0,0,0.84,0.0,0 days 13:55:00.750000,,11.798,0.08,0.027,0.000384
1240,1,0,0,14.06928,0.0,0,0.876,0.0,0 days 13:55:00.750000,,11.798,0.08,0.027,0.000384
1241,1,0,0,14.069759,0.0,0,0.890011,0.0,0 days 13:55:00.750000,,11.798,0.08,0.027,0.000384
1242,1,0,0,18.155653,0.0,0,0.83,0.0,0 days 13:12:17.970000,664.868,13.967,0.05,0.027,0.000344
1243,1,0,0,6.373,0.0,0,0.991065,0.0,0 days 13:11:25.790000,3353.73,16.9202,0.0537,,0.019496
1244,1,0,0,3.021944,0.0,0,1.082,0.0,0 days 13:39:15.780000,434.609,12.97,0.137,0.023,0.000259
1245,1,0,0,3.021795,0.0,0,1.09,0.0,0 days 13:39:15.780000,434.609,12.97,0.137,0.023,0.000259
1246,1,0,0,3.02164122,0.0,0,1.05594,0.0,0 days 13:39:15.780000,434.609,12.97,0.137,0.023,0.000259
1247,1,0,0,7.783286,0.0,0,3.83,0.0,0 days 13:43:25.910000,590.762,12.038,0.069,0.019,0.000363
1248,1,0,0,7.785,0.0,0,3.88144,0.0,0 days 13:43:25.910000,590.762,12.038,0.069,0.019,0.000363
1249,1,0,0,7.78608,0.0,0,3.34,0.0,0 days 13:43:25.910000,590.762,12.038,0.069,0.019,0.000363
1250,1,0,0,7.785227,0.0,0,1.817689,0.0,0 days 13:43:25.910000,590.762,12.038,0.069,0.019,0.000363
1251,1,2,0,15.2841,0.0,0,,,0 days 13:41:46.680000,320.07,12.488,0.044,0.021,0.000255
1252,1,2,0,15.2841,0.0,0,0.9757,0.0,0 days 13:41:46.680000,320.07,12.488,0.044,0.021,0.000255
1253,1,2,0,15.28078,0.0,0,0.98,0.0,0 days 13:41:46.680000,320.07,12.488,0.044,0.021,0.000255
1254,1,2,0,23.226001,0.0,0,0.952744,0.0,0 days 13:41:46.680000,320.07,12.488,0.044,0.021,0.000255
1255,1,2,0,23.2259,0.0,0,0.9757,0.0,0 days 13:41:46.680000,320.07,12.488,0.044,0.021,0.000255
1256,1,2,0,23.24110566,0.0,0,0.94987,0.0,0 days 13:41:46.680000,320.07,12.488,0.044,0.021,0.000255
1257,1,2,0,23.228555,0.0,0,0.98,0.0,0 days 13:41:46.680000,320.07,12.488,0.044,0.021,0.000255
1258,1,2,0,23.226,0.0,0,0.94987,0.0,0 days 13:41:46.680000,320.07,12.488,0.044,0.021,0.000255
1259,1,2,0,23.226,0.0,0,0.95,0.0,0 days 13:41:46.680000,320.07,12.488,0.044,0.021,0.000255
1260,1,0,0,,,0,0.797,0.0,0 days 13:50:53.050000,499.853,14.72,0.069,0.027,0.000402
1261,1,0,0,4.54462,0.0,0,0.487,0.0,0 days 13:42:41.100000,168.953,19.3,0.2,0.043,0.001957
1262,1,0,0,4.545,0.0,0,0.248786,0.0,0 days 13:42:41.100000,168.953,19.3,0.2,0.043,0.001957
1263,1,0,0,0.72436144,0.0,0,0.650416,0.0,0 days 13:30:33.910000,98.10119,16.31,0.2,0.021,0.005698
1264,1,0,0,12.346663,0.0,0,1.011,0.0,0 days 13:36:15.110000,803.651,14.735,0.446,0.029,0.000399
1265,1,0,0,31.4782,0.0,0,0.7556,0.0,0 days 13:13:04.740000,352.373,14.347,0.103,0.024,0.000326
1266,1,0,0,6.02226,0.0,0,0.9738,0.0,0 days 13:59:16.680000,432.644,13.707,0.195,0.023,0.000288
1267,1,2,0,0.578657,0.0,0,0.93,0.0,0 days 14:02:33.030000,561.929,13.976,0.137,0.027,0.000312
1268,1,2,0,11.811437,0.0,0,0.93,0.0,0 days 14:02:33.030000,561.929,13.976,0.137,0.027,0.000312
1269,1,2,0,11.81387,0.0,0,0.948,0.0,0 days 14:02:33.030000,561.929,13.976,0.137,0.027,0.000312
1270,1,0,0,4.352428,0.0,0,0.67,0.0,0 days 13:21:09.690000,212.88,13.907,0.126,0.026,0.00152
1271,1,0,0,4.35244,0.0,0,0.764238,0.0,0 days 13:21:09.690000,212.88,13.907,0.126,0.026,0.00152
1272,1,0,0,2.851702,0.0,0,0.303,0.0,0 days 13:29:33.840000,100.833,16.754,0.183,0.023,0.0006
1273,1,0,0,2.85177,0.0,0,0.387653,0.0,0 days 13:29:33.840000,100.833,16.754,0.183,0.023,0.0006
1274,1,0,0,11.090822,0.0,0,0.989,0.0,0 days 13:31:16.030000,593.791,13.779,0.114,0.024,0.000262
1275,1,0,0,13.83851,0.0,0,2.65,0.0,0 days 13:18:18.730000,759.054,12.704,0.069,0.019,0.000248
1276,1,0,0,13.843,0.0,0,2.5315,0.0,0 days 13:18:18.730000,759.054,12.704,0.069,0.019,0.000248
1277,1,0,0,13.843725,0.0,0,1.641721,0.0,0 days 13:18:18.730000,759.054,12.704,0.069,0.019,0.000248
1278,1,0,0,13.843678,0.0,0,0.81,0.0,0 days 13:18:18.730000,759.054,12.704,0.069,0.019,0.000248
1279,1,0,0,0.32814902,0.0,0,1.10379,0.0,0 days 14:01:05.510000,400.006,12.896,0.08,0.026,0.000231
1280,1,0,0,0.984,0.0,0,1.10379,0.0,0 days 14:01:05.510000,400.006,12.896,0.08,0.026,0.000231
1281,1,0,0,0.32815384,0.0,0,1.168,0.0,0 days 14:01:05.510000,400.006,12.896,0.08,0.026,0.000231
1282,1,0,0,0.328152,0.0,0,0.990035,0.0,0 days 14:01:05.510000,400.006,12.896,0.08,0.026,0.000231
1283,1,0,0,8.253,0.0,0,2.02234,0.0,0 days 14:06:39.160000,1216.38,14.193,0.103,0.026,0.000369
1284,1,0,0,8.25178,0.0,0,2.161,0.0,0 days 14:06:39.160000,1216.38,14.193,0.103,0.026,0.000369
1285,1,0,0,20.5827,0.0,0,1.099,0.0,0 days 13:17:35.680000,503.022,13.378,0.092,0.021,0.000374
1286,1,0,0,19.1324,0.0,0,1.347,0.0,0 days 13:41:33.460000,439.945,12.547,0.069,0.021,0.000223
1287,1,0,0,2.45840745,0.0,0,0.926086,0.0,0 days 13:56:55.990000,528.47,14.061,0.206,0.04,0.000266
1288,1,0,0,2.458783,0.0,0,0.964,0.0,0 days 13:56:55.990000,528.47,14.061,0.206,0.04,0.000266
1289,1,0,0,2.459,0.0,0,0.926086,0.0,0 days 13:56:55.990000,528.47,14.061,0.206,0.04,0.000266
1290,1,0,0,1.05459,0.0,0,0.533176,0.0,0 days 13:26:56.830000,52.05051,12.992,0.039,0.024,0.000745
1291,1,0,0,1.054612,0.0,0,0.36,0.0,0 days 13:26:56.830000,52.05051,12.992,0.039,0.024,0.000745
1292,1,0,0,1.055,0.0,0,0.533176,0.0,0 days 13:26:56.830000,52.05051,12.992,0.039,0.024,0.000745
1293,1,0,0,1.054604,0.0,0,0.3,0.0,0 days 13:26:56.830000,52.05051,12.992,0.039,0.024,0.000745
1294,1,0,0,1.83473,0.0,0,0.826606,0.0,0 days 13:29:56.530000,468.892,15.401,0.355,0.032,0.002806
1295,1,0,0,,,0,0.951,0.0,0 days 13:51:51.710000,467.996,13.709,0.149,0.026,0.00031
1296,1,0,0,5.734172,0.0,0,2.747,0.0,0 days 13:45:10.460000,1949.06,14.911,0.126,0.034,0.000342
1297,1,0,0,62.841,0.0,0,1.13363,0.0,0 days 13:32:03.250000,543.381,14.021,0.206,0.029,0.000316
1298,1,0,0,25.8614,0.0,0,0.295,0.0,0 days 13:33:15.410000,157.146,16.02,0.275,0.026,0.000861
1299,1,0,0,25.86125,0.0,0,0.432453,0.0,0 days 13:33:15.410000,157.146,16.02,0.275,0.026,0.000861
1300,1,0,0,6.430383,0.0,0,1.054,0.0,0 days 13:20:28.640000,400.633,12.946,0.126,0.024,0.000255
1301,1,0,0,6.78882,0.0,0,1.76,0.0,0 days 13:24:56.750000,178.226,10.973,0.013,0.021,0.000733
1302,1,0,0,6.788344,0.0,0,1.11,0.0,0 days 13:24:56.750000,178.226,10.973,0.013,0.021,0.000733
1303,1,0,0,6.789076,0.0,0,0.978493,0.0,0 days 13:24:56.750000,178.226,10.973,0.013,0.021,0.000733
1304,1,0,0,6.788,0.0,0,1.09551,0.0,0 days 13:24:56.750000,178.226,10.973,0.013,0.021,0.000733
1305,1,0,0,18.5159,0.0,0,1.76,0.0,0 days 13:24:56.750000,178.226,10.973,0.013,0.021,0.000733
1306,1,0,0,18.517319,0.0,0,0.978493,0.0,0 days 13:24:56.750000,178.226,10.973,0.013,0.021,0.000733
1307,1,0,0,18.516,0.0,0,1.09551,0.0,0 days 13:24:56.750000,178.226,10.973,0.013,0.021,0.000733
1308,1,0,0,2.268,0.0,0,2.15197,0.0,0 days 13:30:25.250000,534.898,12.201,0.034,0.019,0.00105
1309,1,0,0,2.2688499,0.0,0,2.15197,0.0,0 days 13:30:25.250000,534.898,12.201,0.034,0.019,0.00105
1310,1,0,0,7.264,0.0,0,,,0 days 13:56:04.650000,,,,0.161,
1311,1,0,0,3.4914,0.0,0,0.572,0.0,0 days 13:22:20.050000,182.528,13.335,0.103,0.021,0.000367
1312,1,0,0,7.685505,0.0,0,0.703,0.0,0 days 13:29:02.940000,689.524,15.534,0.332,0.043,0.000604
1313,1,2,0,13.603,0.0,0,0.669035,0.0,0 days 13:36:53.160000,336.25,14.81,0.137,0.024,0.000386
1314,1,2,0,13.60697954,0.0,0,0.669035,0.0,0 days 13:36:53.160000,336.25,14.81,0.137,0.024,0.000386
1315,1,2,0,13.603,0.0,0,0.673,0.0,0 days 13:36:53.160000,336.25,14.81,0.137,0.024,0.000386
1316,1,2,0,65.55,0.0,0,0.673,0.0,0 days 13:36:53.160000,336.25,14.81,0.137,0.024,0.000386
1317,1,0,0,14.78545,0.0,0,0.623,0.0,0 days 13:13:54.860000,302.854,14.269,0.114,0.026,0.000337
1318,1,0,0,34.383193,0.0,0,0.972,0.0,0 days 13:17:01.570000,624.09,14.088,0.126,0.027,0.000321
1319,1,0,0,19.984217,0.0,0,1.753,0.0,0 days 13:39:48.770000,273.744,10.899,0.012,0.024,0.000451
1320,1,0,0,1.017968,0.0,0,0.75,0.0,0 days 13:52:37.100000,1531.42,17.1207,0.046,0.106,0.001054
1321,1,0,0,1.018,0.0,0,0.805916,0.0,0 days 13:52:37.100000,1531.42,17.1207,0.046,0.106,0.001054
1322,1,0,0,1.017977,0.0,0,0.638,0.0,0 days 13:52:37.100000,1531.42,17.1207,0.046,0.106,0.001054
1323,1,0,0,8.491003,0.0,0,0.841,0.0,0 days 13:17:30.660000,488.679,14.177,0.366,0.031,0.000318
1324,1,0,0,8.95366,0.0,0,0.841,0.0,0 days 13:32:53.220000,371.772,14.06,0.16,0.022,0.000253
1325,1,0,0,8.953,0.0,0,0.864025,0.0,0 days 13:32:53.220000,371.772,14.06,0.16,0.022,0.000253
1326,1,0,0,37.361973,0.0,0,1.116937,0.0,0 days 13:29:53.710000,132.238,10.702,0.009,0.021,0.000382
1327,1,0,0,4.681743,0.0,0,0.25,0.0,0 days 13:49:31.660000,122.41,16.6767,0.0477,0.024,0.000974
1328,1,0,0,4.68189,0.0,0,0.40606,0.0,0 days 13:49:31.660000,122.41,16.6767,0.0477,0.024,0.000974
1329,1,0,0,4.68199,0.0,0,0.895684,0.0,0 days 13:49:32.370000,120.644,11.727,0.034,0.026,0.003253
1330,1,0,0,24.748442,0.0,0,0.637,0.0,0 days 13:58:57.640000,1967.1,18.405,0.0475,,0.002754
1331,1,0,0,3.216,0.0,0,0.622576,0.0,0 days 13:41:10.410000,187.747,14.834,0.064,0.022,0.000531
1332,1,0,0,29.978884,0.0,0,0.94,0.0,0 days 13:51:16.310000,847.991,13.352,0.149,0.022,0.000494
1333,1,0,0,6.725,0.0,0,0.80913,0.0,0 days 13:47:19.810000,382.814,14.366,0.172,0.021,0.000296
1334,1,0,0,6.72511,0.0,0,0.787,0.0,0 days 13:47:19.810000,382.814,14.366,0.172,0.021,0.000296
1335,1,0,0,12.24568,0.0,0,0.796,0.0,0 days 13:44:49.690000,432.673,13.917,0.114,0.024,0.000296
